Leg	Site	H	Core	T	Sec	Top (cm)	Depth (mbsf)	   L*  	   a*  	   b*  	   Munsell_HVC  	   X   	   Y   	   Z
198	1209	B	 23	H	  3	   102.5	     208.625	  77.90	   2.87	  14.33	  0.7 Y  7.7/2.1	  51.35	  53.03	  43.11
198	1209	B	 23	H	  3	   105.0	     208.650	  78.93	   2.68	  13.91	  0.8 Y  7.8/2.1	  52.98	   54.8	  45.06
198	1209	B	 23	H	  3	   107.5	     208.675	  78.98	   2.78	  14.22	  0.7 Y  7.8/2.1	   53.1	  54.88	  44.85
198	1209	B	 23	H	  3	   110.0	     208.700	  78.77	   2.73	  14.29	  0.8 Y  7.8/2.1	  52.74	  54.53	  44.48
198	1209	B	 23	H	  3	   112.5	     208.725	  77.45	   2.83	  15.18	  1.0 Y  7.7/2.2	  50.62	  52.28	  41.71
198	1209	B	 23	H	  3	   115.0	     208.750	  75.29	   2.89	  14.63	  0.9 Y  7.4/2.2	  47.24	  48.75	  39.04
198	1209	B	 23	H	  3	   117.5	     208.775	  74.69	   3.27	  15.90	  0.8 Y  7.4/2.4	  46.44	  47.78	  37.17
198	1209	B	 23	H	  3	   120.0	     208.800	  73.47	   3.57	  16.38	  0.7 Y  7.2/2.5	  44.71	  45.88	  35.16
198	1209	B	 23	H	  3	   122.5	     208.825	  71.86	   4.04	  18.33	  0.8 Y  7.1/2.8	  42.52	  43.44	  31.66
198	1209	B	 23	H	  3	   125.0	     208.850	  68.92	   4.21	  18.66	  0.8 Y  6.8/2.9	  38.49	  39.23	  27.98
198	1209	B	 23	H	  3	   127.5	     208.875	  72.97	   3.63	  17.21	  0.9 Y  7.2/2.6	     44	  45.12	  33.89
198	1209	B	 23	H	  3	   130.0	     208.900	  72.40	   3.69	  17.32	  0.9 Y  7.1/2.6	  43.18	  44.25	  33.07
198	1209	B	 23	H	  3	   132.5	     208.925	  67.45	   4.38	  19.13	  0.9 Y  6.6/2.9	  36.59	  37.22	  26.04
198	1209	B	 23	H	  3	   135.0	     208.950	  73.31	   3.78	  17.11	  0.7 Y  7.2/2.6	  44.55	  45.63	  34.39
198	1209	B	 23	H	  3	   137.5	     208.975	  73.98	   3.21	  15.81	  0.9 Y  7.3/2.4	  45.35	  46.67	  36.28
198	1209	B	 23	H	  3	   140.0	     209.000	  71.07	   3.91	  18.57	  1.0 Y  7.0/2.8	  41.36	  42.29	  30.54
198	1209	B	 23	H	  3	   142.5	     209.025	  74.86	   3.24	  16.30	  0.9 Y  7.4/2.4	  46.69	  48.05	   37.1
198	1209	B	 23	H	  3	   145.0	     209.050	  75.62	   3.09	  15.99	  1.0 Y  7.5/2.4	  47.82	  49.27	  38.39
198	1209	B	 23	H	  3	   147.5	     209.075	  77.25	   2.88	  15.02	  0.9 Y  7.6/2.2	  50.32	  51.95	  41.54
198	1209	B	 23	H	  4	     5.0	     209.150	  78.17	   2.36	  13.69	  1.1 Y  7.7/2.0	  51.61	   53.5	  44.09
198	1209	B	 23	H	  4	     7.5	     209.175	  77.46	   2.69	  14.74	  1.0 Y  7.7/2.2	  50.58	   52.3	   42.1
198	1209	B	 23	H	  4	    10.0	     209.200	  77.16	   2.48	  14.16	  1.1 Y  7.6/2.1	  50.02	  51.79	  42.15
198	1209	B	 23	H	  4	    12.5	     209.225	  76.52	   2.70	  14.12	  0.9 Y  7.6/2.1	  49.08	  50.74	  41.24
198	1209	B	 23	H	  4	    15.0	     209.250	  77.06	   2.72	  14.32	  0.9 Y  7.6/2.1	  49.95	  51.64	  41.87
198	1209	B	 23	H	  4	    17.5	     209.275	  75.15	   2.93	  14.10	  0.7 Y  7.4/2.1	  47.03	  48.51	  39.28
198	1209	B	 23	H	  4	    20.0	     209.300	  75.68	   2.91	  14.49	  0.8 Y  7.5/2.2	  47.84	  49.37	  39.71
198	1209	B	 23	H	  4	    22.5	     209.325	  76.70	   2.66	  14.61	  1.0 Y  7.6/2.2	  49.34	  51.02	  41.07
198	1209	B	 23	H	  4	    25.0	     209.350	  76.33	   2.71	  14.70	  1.0 Y  7.5/2.2	  48.78	  50.42	  40.47
198	1209	B	 23	H	  4	    27.5	     209.375	  75.16	   2.83	  15.15	  1.0 Y  7.4/2.2	  47.02	  48.54	  38.44
198	1209	B	 23	H	  4	    30.0	     209.400	  75.16	   3.10	  14.93	  0.7 Y  7.4/2.2	   47.1	  48.53	  38.61
198	1209	B	 23	H	  4	    32.5	     209.425	  72.81	   3.36	  15.19	  0.7 Y  7.2/2.3	  43.66	  44.87	   35.2
198	1209	B	 23	H	  4	    35.0	     209.450	  71.55	   3.57	  16.51	  0.8 Y  7.1/2.5	  41.93	     43	  32.61
198	1209	B	 23	H	  4	    37.5	     209.475	  70.79	   3.67	  16.68	  0.8 Y  7.0/2.5	  40.89	  41.89	  31.53
198	1209	B	 23	H	  4	    40.0	     209.500	  70.09	   3.87	  17.01	  0.7 Y  6.9/2.6	  39.97	  40.87	  30.45
198	1209	B	 23	H	  4	    42.5	     209.525	  68.01	   4.23	  18.78	  0.9 Y  6.7/2.9	  37.28	  37.98	  26.87
198	1209	B	 23	H	  4	    45.0	     209.550	  67.40	   4.05	  17.96	  0.9 Y  6.6/2.7	  36.43	  37.16	  26.73
198	1209	B	 23	H	  4	    47.5	     209.575	  73.07	   3.48	  17.17	  1.0 Y  7.2/2.6	  44.09	  45.27	  34.05
198	1209	B	 23	H	  4	    50.0	     209.600	  73.25	   2.91	  14.23	  0.8 Y  7.2/2.1	  44.16	  45.54	  36.53
198	1209	B	 23	H	  4	    52.5	     209.625	  73.98	   2.85	  14.60	  1.0 Y  7.3/2.2	  45.22	  46.67	  37.24
198	1209	B	 23	H	  4	    55.0	     209.650	  74.59	   3.06	  15.12	  0.9 Y  7.4/2.3	  46.21	  47.62	  37.65
198	1209	B	 23	H	  4	    57.5	     209.675	  75.06	   2.83	  14.63	  0.9 Y  7.4/2.2	  46.85	  48.36	   38.7
198	1209	B	 23	H	  4	    60.0	     209.700	  75.27	   2.96	  14.90	  0.9 Y  7.4/2.2	  47.22	   48.7	  38.78
198	1209	B	 23	H	  4	    62.5	     209.725	  74.47	   2.81	  13.84	  0.8 Y  7.3/2.1	  45.95	  47.43	  38.52
198	1209	B	 23	H	  4	    65.0	     209.750	  75.92	   2.71	  13.83	  0.8 Y  7.5/2.1	  48.14	  49.75	  40.61
198	1209	B	 23	H	  4	    67.5	     209.775	  75.73	   2.75	  14.55	  1.0 Y  7.5/2.2	  47.85	  49.44	  39.72
198	1209	B	 23	H	  4	    70.0	     209.800	  76.57	   2.72	  14.72	  1.0 Y  7.6/2.2	  49.17	  50.82	   40.8
198	1209	B	 23	H	  4	    72.5	     209.825	  77.52	   2.79	  14.27	  0.8 Y  7.7/2.1	  50.72	   52.4	  42.59
198	1209	B	 23	H	  4	    75.0	     209.850	  76.31	   2.94	  14.94	  0.9 Y  7.5/2.2	  48.84	   50.4	  40.24
198	1209	B	 23	H	  4	    77.5	     209.875	  75.17	   3.00	  15.01	  0.8 Y  7.4/2.2	  47.08	  48.54	  38.56
198	1209	B	 23	H	  4	    80.0	     209.900	  75.71	   2.83	  14.21	  0.8 Y  7.5/2.1	  47.86	  49.42	  39.99
198	1209	B	 23	H	  4	    82.5	     209.925	  75.26	   2.97	  15.05	  0.9 Y  7.4/2.2	  47.21	  48.69	  38.65
198	1209	B	 23	H	  4	    85.0	     209.950	  77.33	   2.79	  14.04	  0.7 Y  7.6/2.1	  50.41	  52.08	  42.51
198	1209	B	 23	H	  4	    87.5	     209.975	  78.04	   2.62	  14.00	  0.8 Y  7.7/2.1	   51.5	  53.28	  43.62
198	1209	B	 23	H	  4	    90.0	     210.000	  78.59	   2.52	  13.98	  0.9 Y  7.8/2.1	  52.35	  54.22	  44.47
198	1209	B	 23	H	  4	    92.5	     210.025	  77.87	   2.66	  13.40	  0.7 Y  7.7/2.0	  51.23	  52.99	  43.89
198	1209	B	 23	H	  4	    95.0	     210.050	  77.59	   2.42	  12.70	  0.8 Y  7.7/1.9	  50.68	  52.51	  44.07
198	1209	B	 23	H	  4	    97.5	     210.075	  80.50	   1.99	  11.07	  0.7 Y  7.9/1.6	  55.36	  57.57	  50.25
198	1209	B	 23	H	  4	   100.0	     210.100	  78.26	   2.16	  11.62	  0.7 Y  7.7/1.7	  51.68	  53.66	  46.09
198	1209	B	 23	H	  4	   102.5	     210.125	  77.22	   2.80	  14.54	  0.9 Y  7.6/2.2	  50.23	  51.89	   41.9
198	1209	B	 23	H	  4	   105.0	     210.150	  77.70	   2.78	  14.12	  0.8 Y  7.7/2.1	  50.99	  52.69	  42.98
198	1209	B	 23	H	  4	   107.5	     210.175	  78.36	   2.69	  14.12	  0.8 Y  7.7/2.1	  52.04	  53.82	  43.99
198	1209	B	 23	H	  4	   110.0	     210.200	  77.30	   2.75	  13.95	  0.8 Y  7.6/2.1	  50.35	  52.04	  42.54
198	1209	B	 23	H	  4	   112.5	     210.225	  77.30	   2.89	  14.10	  0.7 Y  7.6/2.1	  50.39	  52.03	   42.4
198	1209	B	 23	H	  4	   115.0	     210.250	  77.85	   2.84	  14.40	  0.8 Y  7.7/2.1	  51.27	  52.96	  42.97
198	1209	B	 23	H	  4	   117.5	     210.275	  76.70	   2.93	  15.30	  0.9 Y  7.6/2.3	  49.46	  51.04	   40.5
198	1209	B	 23	H	  4	   120.0	     210.300	  77.40	   2.95	  15.24	  0.9 Y  7.6/2.3	  50.57	  52.19	  41.57
198	1209	B	 23	H	  4	   122.5	     210.325	  75.35	   3.01	  15.17	  0.9 Y  7.4/2.3	  47.37	  48.83	  38.68
198	1209	B	 23	H	  4	   125.0	     210.350	  77.01	   3.03	  14.40	  0.6 Y  7.6/2.2	  49.98	  51.55	  41.72
198	1209	B	 23	H	  4	   127.5	     210.375	  78.42	   2.79	  14.43	  0.8 Y  7.7/2.1	  52.18	  53.93	  43.81
198	1209	B	 23	H	  4	   130.0	     210.400	  78.43	   2.62	  14.41	  0.9 Y  7.7/2.1	  52.13	  53.94	  43.85
198	1209	B	 23	H	  4	   132.5	     210.425	  76.37	   3.09	  15.66	  0.8 Y  7.5/2.3	  48.98	  50.48	  39.72
198	1209	B	 23	H	  4	   135.0	     210.450	  75.92	   2.90	  14.77	  0.9 Y  7.5/2.2	  48.21	  49.76	  39.82
198	1209	B	 23	H	  4	   137.5	     210.475	  77.41	   3.07	  14.83	  0.6 Y  7.6/2.2	  50.65	  52.22	  41.95
198	1209	B	 23	H	  4	   140.0	     210.500	  74.97	   3.12	  15.27	  0.8 Y  7.4/2.3	  46.82	  48.23	  38.07
198	1209	B	 23	H	  4	   142.5	     210.525	  76.37	   3.16	  15.49	  0.7 Y  7.5/2.3	  49.01	  50.49	  39.86
198	1209	B	 23	H	  4	   145.0	     210.550	  76.26	   3.09	  15.64	  0.8 Y  7.5/2.3	  48.81	   50.3	  39.58
198	1209	B	 23	H	  4	   147.5	     210.575	  75.44	   2.93	  15.06	  0.9 Y  7.4/2.2	  47.48	  48.98	  38.89
198	1209	B	 23	H	  5	     5.0	     210.650	  75.13	   2.91	  15.18	  1.0 Y  7.4/2.3	  46.99	  48.48	  38.36
198	1209	B	 23	H	  5	     7.5	     210.675	  75.12	   2.95	  15.20	  1.0 Y  7.4/2.3	  46.98	  48.46	  38.33
198	1209	B	 23	H	  5	    10.0	     210.700	  72.86	   3.34	  15.43	  0.7 Y  7.2/2.3	  43.73	  44.94	  35.08
198	1209	B	 23	H	  5	    12.5	     210.725	  71.95	   3.25	  15.11	  0.8 Y  7.1/2.3	  42.39	  43.59	  34.15
198	1209	B	 23	H	  5	    15.0	     210.750	  73.49	   3.45	  15.98	  0.7 Y  7.3/2.4	  44.71	  45.91	   35.5
198	1209	B	 23	H	  5	    17.5	     210.775	  74.44	   3.18	  16.11	  1.0 Y  7.3/2.4	  46.03	  47.38	  36.67
198	1209	B	 23	H	  5	    20.0	     210.800	  72.96	   3.37	  16.11	  0.8 Y  7.2/2.4	   43.9	  45.11	   34.7
198	1209	B	 23	H	  5	    22.5	     210.825	  73.44	   3.56	  16.62	  0.8 Y  7.2/2.5	  44.67	  45.84	  34.94
198	1209	B	 23	H	  5	    25.0	     210.850	  72.85	   3.59	  16.79	  0.8 Y  7.2/2.5	  43.81	  44.93	  34.05
198	1209	B	 23	H	  5	    27.5	     210.875	  67.05	   4.24	  18.35	  0.8 Y  6.6/2.8	  36.04	   36.7	   26.1
198	1209	B	 23	H	  5	    30.0	     210.900	  61.60	   4.23	  15.74	  0.4 Y  6.0/2.5	  29.47	  29.94	  22.07
198	1209	B	 23	H	  5	    32.5	     210.925	  65.44	   4.26	  16.64	  0.4 Y  6.4/2.6	  34.02	  34.61	  25.44
198	1209	B	 23	H	  5	    35.0	     210.950	  67.99	   3.77	  15.94	  0.6 Y  6.7/2.4	  37.12	  37.95	  28.71
198	1209	B	 23	H	  5	    37.5	     210.975	  65.19	   4.14	  17.86	  0.8 Y  6.4/2.7	  33.67	  34.28	  24.44
198	1209	B	 23	H	  5	    40.0	     211.000	  67.16	   4.04	  18.32	  1.0 Y  6.6/2.8	  36.12	  36.84	  26.24
198	1209	B	 23	H	  5	    42.5	     211.025	  67.98	   3.97	  18.25	  0.9 Y  6.7/2.8	  37.17	  37.95	  27.18
198	1209	B	 23	H	  5	    45.0	     211.050	  68.65	   3.71	  16.75	  0.8 Y  6.8/2.5	  37.97	  38.85	  28.93
198	1209	B	 23	H	  5	    47.5	     211.075	  66.47	   3.51	  14.59	  0.6 Y  6.5/2.2	  35.09	  35.94	  27.88
198	1209	B	 23	H	  5	    50.0	     211.100	  68.39	   3.58	  15.46	  0.6 Y  6.7/2.4	  37.59	   38.5	   29.5
198	1209	B	 23	H	  5	    52.5	     211.125	  64.59	   3.64	  15.18	  0.7 Y  6.3/2.3	   32.8	  33.53	  25.44
198	1209	B	 23	H	  5	    55.0	     211.150	  67.87	   3.91	  17.05	  0.8 Y  6.7/2.6	     37	  37.79	  27.84
198	1209	B	 23	H	  5	    57.5	     211.175	  59.02	   4.55	  16.24	  0.3 Y  5.8/2.6	  26.74	  27.05	  19.41
198	1209	B	 23	H	  5	    60.0	     211.200	  62.09	   4.93	  19.25	  0.6 Y  6.1/3.0	  30.21	   30.5	   20.6
198	1209	B	 23	H	  5	    62.5	     211.225	  66.54	   4.44	  18.69	  0.7 Y  6.6/2.9	  35.44	  36.02	  25.34
198	1209	B	 23	H	  5	    65.0	     211.250	  65.68	   4.41	  17.88	  0.6 Y  6.5/2.8	  34.35	  34.91	  24.93
198	1209	B	 23	H	  5	    67.5	     211.275	  63.50	   4.82	  19.26	  0.6 Y  6.2/3.0	  31.81	  32.18	  21.93
198	1209	B	 23	H	  5	    70.0	     211.300	  62.18	   4.44	  16.31	  0.3 Y  6.1/2.6	  30.18	  30.61	  22.31
198	1209	B	 23	H	  5	    72.5	     211.325	  62.19	   4.96	  20.42	  0.8 Y  6.1/3.2	  30.34	  30.63	  20.08
198	1209	B	 23	H	  5	    75.0	     211.350	  60.44	   4.87	  19.32	  0.7 Y  5.9/3.0	  28.35	  28.61	  19.09
198	1209	B	 23	H	  5	    77.5	     211.375	  61.68	   5.03	  19.55	  0.6 Y  6.1/3.1	  29.78	  30.03	  20.08
198	1209	B	 23	H	  5	    80.0	     211.400	  61.20	   4.85	  19.52	  0.7 Y  6.0/3.0	  29.18	  29.47	  19.66
198	1209	B	 23	H	  5	    82.5	     211.425	  62.38	   4.90	  20.07	  0.8 Y  6.1/3.1	  30.53	  30.84	  20.43
198	1209	B	 23	H	  5	    85.0	     211.450	  62.43	   4.56	  18.00	  0.6 Y  6.1/2.8	   30.5	  30.91	  21.61
198	1209	B	 23	H	  5	    87.5	     211.475	  61.55	   4.87	  19.29	  0.7 Y  6.0/3.0	  29.58	  29.88	  20.09
198	1209	B	 23	H	  5	    90.0	     211.500	  64.06	   4.40	  18.50	  0.8 Y  6.3/2.9	  32.38	  32.88	  22.92
198	1209	B	 23	H	  5	    92.5	     211.525	  63.54	   4.50	  18.27	  0.7 Y  6.2/2.8	  31.78	  32.24	  22.53
198	1209	B	 23	H	  5	    95.0	     211.550	  65.59	   4.58	  19.21	  0.7 Y  6.5/3.0	  34.29	  34.79	  24.04
198	1209	B	 23	H	  5	    97.5	     211.575	  63.59	   4.59	  17.98	  0.5 Y  6.3/2.8	  31.86	   32.3	  22.74
198	1209	B	 23	H	  5	   100.0	     211.600	  64.13	   4.66	  18.96	  0.7 Y  6.3/2.9	  32.53	  32.96	  22.72
198	1209	B	 23	H	  5	   102.5	     211.625	  62.05	   4.92	  19.09	  0.6 Y  6.1/3.0	  30.16	  30.46	  20.66
198	1209	B	 23	H	  5	   105.0	     211.650	  60.79	   5.19	  20.70	  0.7 Y  6.0/3.2	  28.81	  29.01	  18.69
198	1209	B	 23	H	  5	   107.5	     211.675	  60.36	   5.19	  20.86	  0.8 Y  5.9/3.3	  28.34	  28.53	  18.25
198	1209	B	 23	H	  5	   110.0	     211.700	  59.26	   5.27	  20.46	  0.7 Y  5.8/3.2	  27.17	  27.31	  17.52
198	1209	B	 23	H	  5	   112.5	     211.725	  62.34	   4.53	  18.11	  0.6 Y  6.1/2.8	  30.39	   30.8	  21.46
198	1209	B	 23	H	  5	   115.0	     211.750	  61.20	   4.38	  18.70	  1.0 Y  6.0/2.9	  29.06	  29.47	  20.08
198	1209	B	 23	H	  5	   117.5	     211.775	  64.37	   4.57	  19.20	  0.8 Y  6.3/3.0	   32.8	  33.26	  22.82
198	1209	B	 23	H	  5	   120.0	     211.800	  62.64	   4.85	  19.43	  0.7 Y  6.2/3.0	  30.82	  31.15	  21.02
198	1209	B	 23	H	  5	   122.5	     211.825	  58.47	   5.02	  19.23	  0.7 Y  5.7/3.0	  26.28	  26.46	  17.45
198	1209	B	 23	H	  5	   125.0	     211.850	  57.78	   5.11	  18.72	  0.5 Y  5.7/3.0	  25.58	  25.73	  17.12
198	1209	B	 23	H	  5	   127.5	     211.875	  52.45	   5.78	  19.33	  0.4 Y  5.1/3.1	  20.64	  20.55	  12.89
198	1209	B	 23	H	  5	   130.0	     211.900	  50.46	   5.97	  18.27	  0.1 Y  4.9/3.0	  18.97	  18.81	  11.99
198	1209	B	 23	H	  5	   132.5	     211.925	  49.12	   5.37	  16.39	  0.1 Y  4.8/2.6	  17.75	  17.69	  11.83
198	1209	B	 23	H	  5	   135.0	     211.950	  50.21	   5.70	  17.16	 10.0 YR 4.9/2.8	   18.7	  18.59	  12.24
198	1209	B	 23	H	  5	   137.5	     211.975	  49.51	   5.58	  16.34	  9.9 YR 4.9/2.7	   18.1	  18.01	  12.09
198	1209	B	 23	H	  5	   140.0	     212.000	  47.79	   5.10	  13.32	  9.4 YR 4.7/2.2	  16.66	  16.63	  12.11
198	1209	B	 23	H	  5	   142.5	     212.025	  47.18	   4.68	  11.03	  8.9 YR 4.6/1.9	  16.12	  16.15	  12.59
198	1209	B	 23	H	  5	   145.0	     212.050	  43.30	   4.26	   9.54	  8.8 YR 4.2/1.6	  13.31	  13.36	  10.69
198	1209	B	 23	H	  5	   147.5	     212.075	  54.43	   4.57	  15.46	  0.4 Y  5.3/2.5	  22.19	  22.38	  15.96
198	1209	B	 23	H	  6	     5.0	     212.150	  61.80	   4.96	  18.10	  0.3 Y  6.1/2.9	  29.88	  30.17	  20.96
198	1209	B	 23	H	  6	     7.5	     212.175	  63.07	   4.99	  18.95	  0.4 Y  6.2/3.0	  31.36	  31.66	  21.69
198	1209	B	 23	H	  6	    10.0	     212.200	  62.76	   4.93	  18.53	  0.4 Y  6.2/2.9	  30.99	   31.3	  21.63
198	1209	B	 23	H	  6	    12.5	     212.225	  62.30	   4.74	  18.32	  0.5 Y  6.1/2.9	   30.4	  30.76	  21.31
198	1209	B	 23	H	  6	    15.0	     212.250	  61.19	   4.88	  18.95	  0.6 Y  6.0/3.0	  29.18	  29.46	  19.94
198	1209	B	 23	H	  6	    17.5	     212.275	  60.81	   5.01	  19.05	  0.5 Y  6.0/3.0	  28.79	  29.03	  19.55
198	1209	B	 23	H	  6	    20.0	     212.300	  59.99	   5.12	  17.58	  0.1 Y  5.9/2.8	  27.92	  28.11	  19.58
198	1209	B	 23	H	  6	    22.5	     212.325	  62.44	   4.64	  16.92	  0.3 Y  6.1/2.7	  30.53	  30.91	  22.22
198	1209	B	 23	H	  6	    25.0	     212.350	  64.41	   4.48	  17.04	  0.4 Y  6.3/2.7	  32.81	   33.3	  24.12
198	1209	B	 23	H	  6	    27.5	     212.375	  64.49	   4.13	  14.51	 10.0 YR 6.3/2.3	  32.82	  33.41	  25.75
198	1209	B	 23	H	  6	    30.0	     212.400	  68.20	   4.21	  16.50	  0.4 Y  6.7/2.6	  37.53	  38.24	  28.58
198	1209	B	 23	H	  6	    32.5	     212.425	  57.17	   3.19	  10.94	  0.3 Y  5.6/1.7	  24.52	   25.1	  20.52
198	1209	B	 23	H	  6	    35.0	     212.450	  64.08	   3.50	  14.41	  0.7 Y  6.3/2.2	  32.14	   32.9	  25.36
198	1209	B	 23	H	  6	    37.5	     212.475	  56.92	   3.12	  11.33	  0.5 Y  5.6/1.8	  24.25	  24.84	  20.08
198	1209	B	 23	H	  6	    40.0	     212.500	  69.07	   3.92	  15.54	  0.3 Y  6.8/2.4	   38.6	  39.44	  30.25
198	1209	B	 23	H	  6	    42.5	     212.525	  68.41	   3.76	  15.06	  0.4 Y  6.7/2.3	  37.67	  38.52	  29.79
198	1209	B	 23	H	  6	    45.0	     212.550	  68.05	   3.74	  15.43	  0.5 Y  6.7/2.4	  37.18	  38.03	  29.12
198	1209	B	 23	H	  6	    47.5	     212.575	  69.37	   3.87	  15.90	  0.5 Y  6.8/2.5	  38.99	  39.86	  30.36
198	1209	B	 23	H	  6	    50.0	     212.600	  70.24	   3.77	  15.57	  0.5 Y  6.9/2.4	  40.15	  41.09	  31.65
198	1209	B	 23	H	  6	    52.5	     212.625	  67.10	   3.81	  15.47	  0.5 Y  6.6/2.4	  35.98	  36.77	  28.01
198	1209	B	 23	H	  6	    55.0	     212.650	  69.31	   4.05	  16.82	  0.5 Y  6.8/2.6	  38.96	  39.77	  29.65
198	1209	B	 23	H	  6	    57.5	     212.675	  68.46	   4.10	  17.21	  0.6 Y  6.7/2.6	  37.84	   38.6	  28.41
198	1209	B	 23	H	  6	    60.0	     212.700	  68.11	   4.16	  17.54	  0.7 Y  6.7/2.7	  37.39	  38.12	  27.79
198	1209	B	 23	H	  6	    62.5	     212.725	  70.99	   3.79	  16.85	  0.7 Y  7.0/2.6	  41.21	  42.17	  31.66
198	1209	B	 23	H	  6	    65.0	     212.750	  71.41	   3.72	  16.80	  0.7 Y  7.0/2.6	  41.78	  42.79	  32.22
198	1209	B	 23	H	  6	    67.5	     212.775	  71.12	   3.73	  16.42	  0.7 Y  7.0/2.5	  41.37	  42.36	  32.13
198	1209	B	 23	H	  6	    70.0	     212.800	  71.09	   3.80	  17.14	  0.8 Y  7.0/2.6	  41.35	  42.32	  31.57
198	1209	B	 23	H	  6	    72.5	     212.825	  70.85	   3.78	  17.35	  0.8 Y  7.0/2.6	  40.99	  41.96	  31.12
198	1209	B	 23	H	  6	    75.0	     212.850	  68.72	   3.93	  16.73	  0.6 Y  6.8/2.6	  38.14	  38.96	  29.03
198	1209	B	 23	H	  6	    77.5	     212.875	  68.24	   4.16	  17.23	  0.6 Y  6.7/2.7	  37.57	   38.3	  28.14
198	1209	B	 23	H	  6	    80.0	     212.900	  67.89	   3.79	  15.73	  0.5 Y  6.7/2.4	     37	  37.83	  28.74
198	1209	B	 23	H	  6	    82.5	     212.925	  71.30	   3.81	  16.93	  0.7 Y  7.0/2.6	  41.64	  42.62	  31.98
198	1209	B	 23	H	  6	    85.0	     212.950	  70.16	   3.68	  15.86	  0.6 Y  6.9/2.4	  40.01	  40.97	  31.34
198	1209	B	 23	H	  6	    87.5	     212.975	  71.44	   3.73	  16.68	  0.7 Y  7.0/2.5	  41.82	  42.82	  32.33
198	1209	B	 23	H	  6	    90.0	     213.000	  71.69	   3.62	  15.43	  0.5 Y  7.1/2.4	  42.14	   43.2	  33.57
198	1209	B	 23	H	  6	    92.5	     213.025	  70.72	   3.48	  15.52	  0.7 Y  7.0/2.4	  40.72	  41.78	  32.27
198	1209	B	 23	H	  6	    95.0	     213.050	  70.44	   3.63	  15.62	  0.6 Y  6.9/2.4	  40.38	  41.38	  31.86
198	1209	B	 23	H	  6	    97.5	     213.075	  70.56	   3.26	  14.61	  0.7 Y  6.9/2.2	  40.43	  41.55	  32.74
198	1209	B	 23	H	  6	   100.0	     213.100	  72.17	   3.15	  14.55	  0.7 Y  7.1/2.2	  42.67	  43.91	  34.85
198	1209	B	 23	H	  6	   102.5	     213.125	  73.46	   3.35	  15.26	  0.6 Y  7.2/2.3	  44.63	  45.87	  36.02
198	1209	B	 23	H	  6	   105.0	     213.150	  73.39	   3.52	  16.06	  0.6 Y  7.2/2.4	  44.59	  45.76	  35.31
198	1209	B	 23	H	  6	   107.5	     213.175	  71.08	   3.53	  15.01	  0.5 Y  7.0/2.3	  41.25	   42.3	   33.1
198	1209	B	 23	H	  6	   110.0	     213.200	  68.21	   3.71	  14.92	  0.4 Y  6.7/2.3	  37.38	  38.25	  29.65
198	1209	B	 23	H	  6	   112.5	     213.225	  70.12	   3.75	  15.73	  0.5 Y  6.9/2.4	  39.98	  40.92	  31.39
198	1209	B	 23	H	  6	   115.0	     213.250	  73.52	   3.65	  16.30	  0.6 Y  7.3/2.5	  44.81	  45.95	  35.29
198	1209	B	 23	H	  6	   117.5	     213.275	  73.65	   3.77	  16.11	  0.4 Y  7.3/2.5	  45.06	  46.17	  35.61
198	1209	B	 23	H	  6	   120.0	     213.300	  71.95	   3.74	  15.65	  0.5 Y  7.1/2.4	  42.55	  43.58	  33.73
198	1209	B	 23	H	  6	   122.5	     213.325	  72.89	   3.69	  16.33	  0.6 Y  7.2/2.5	   43.9	     45	  34.45
198	1209	B	 23	H	  6	   125.0	     213.350	  72.63	   3.65	  15.94	  0.6 Y  7.2/2.4	   43.5	   44.6	   34.4
198	1209	B	 23	H	  6	   127.5	     213.375	  70.88	   3.90	  16.53	  0.6 Y  7.0/2.5	  41.09	  42.01	  31.75
198	1209	B	 23	H	  6	   130.0	     213.400	  71.25	   3.80	  16.29	  0.6 Y  7.0/2.5	  41.57	  42.54	  32.38
198	1209	B	 23	H	  6	   132.5	     213.425	  72.26	   3.85	  16.27	  0.5 Y  7.1/2.5	  43.03	  44.05	  33.67
198	1209	B	 23	H	  6	   135.0	     213.450	  71.23	   3.87	  16.30	  0.5 Y  7.0/2.5	  41.57	  42.53	  32.36
198	1209	B	 23	H	  6	   137.5	     213.475	  69.23	   3.94	  15.98	  0.4 Y  6.8/2.5	  38.82	  39.66	  30.13
198	1209	B	 23	H	  6	   140.0	     213.500	  72.73	   3.39	  15.32	  0.6 Y  7.2/2.3	  43.56	  44.75	  34.99
198	1209	B	 23	H	  6	   142.5	     213.525	  73.82	   3.40	  15.41	  0.6 Y  7.3/2.3	  45.18	  46.43	  36.38
198	1209	B	 23	H	  6	   145.0	     213.550	  68.94	   3.41	  14.33	  0.5 Y  6.8/2.2	  38.27	  39.26	  30.94
198	1209	B	 23	H	  6	   147.5	     213.575	  72.62	   3.68	  16.12	  0.6 Y  7.2/2.5	   43.5	  44.59	  34.25
198	1209	B	 23	H	  7	     5.0	     213.650	  76.23	   3.00	  14.77	  0.7 Y  7.5/2.2	  48.73	  50.26	  40.27
198	1209	B	 23	H	  7	     7.5	     213.675	  73.60	   3.12	  14.14	  0.6 Y  7.3/2.1	  44.76	  46.09	  37.08
198	1209	B	 23	H	  7	    10.0	     213.700	  72.12	   3.20	  14.40	  0.7 Y  7.1/2.2	  42.62	  43.84	   34.9
