Depth,Floating Long Eccentricity, Anchoring to D.b.ash,Anchoring to D.e. ash,Anchoring to C.v. ash,Anchoring to S.d. ash,Anchoring to S.p. ash (nominal age model)
2117.00701,4243.71016823005,86759.632345621,86661.6432815598,86521.4385111721,86779.6241793539,86701.122207763
2117.037489,4246.02177778062,86761.9439551716,86663.9548911103,86523.7501207226,86781.9357889045,86703.4338173136
2117.067967,4248.33331148849,86764.2554888795,86666.2664248182,86526.0616544305,86784.2473226124,86705.7453510215
2117.098446,4250.64492103905,86766.56709843,86668.5780343688,86528.3732639811,86786.5589321629,86708.056960572
2117.128924,4252.95645474693,86768.8786321379,86670.8895680767,86530.6847976889,86788.8704658708,86710.3684942799
2117.159403,4255.26806429749,86771.1902416885,86673.2011776272,86532.9964072395,86791.1820754214,86712.6801038305
2117.189881,4257.57959800533,86773.5017753963,86675.5127113351,86535.3079409473,86793.4936091292,86714.9916375383
2117.22036,4259.8912075559,86775.8133849469,86677.8243208856,86537.6195504979,86795.8052186798,86717.3032470889
2117.250838,4262.20274126377,86778.1249186548,86680.1358545935,86539.9310842058,86798.1167523876,86719.6147807967
2117.281317,4264.51435081433,86780.4365282053,86682.4474641441,86542.2426937563,86800.4283619382,86721.9263903473
2117.311795,4266.82588452221,86782.7480619132,86684.7589978519,86544.5542274642,86802.7398956461,86724.2379240552
2117.342274,4269.13749407277,86785.0596714638,86687.0706074025,86546.8658370148,86805.0515051966,86726.5495336057
2117.372752,4271.44902778065,86787.3712051716,86689.3821411104,86549.1773707227,86807.3630389045,86728.8610673136
2117.403231,4273.76063733117,86789.6828147222,86691.6937506609,86551.4889802732,86809.674648455,86731.1726768641
2117.433709,4276.07217103905,86791.99434843,86694.0052843688,86553.8005139811,86811.9861821629,86733.484210572
2117.464188,4278.38378058961,86794.3059579806,86696.3168939193,86556.1121235316,86814.2977917135,86735.7958201226
2117.494666,4280.69531429749,86796.6174916885,86698.6284276272,86558.4236572395,86816.6093254213,86738.1073538304
2117.525145,4283.00692384805,86798.929101239,86700.9400371778,86560.7352667901,86818.9209349719,86740.418963381
2117.555623,4285.31845755592,86801.2406349469,86703.2515708857,86563.0468004979,86821.2324686798,86742.7304970889
2117.586102,4287.63006710649,86803.5522444975,86705.5631804362,86565.3584100485,86823.5440782303,86745.0421066394
2117.61658,4289.94160081433,86805.8637782053,86707.8747141441,86567.6699437564,86825.8556119382,86747.3536403473
2117.647059,4292.25321036489,86808.1753877559,86710.1863236946,86569.9815533069,86828.1672214888,86749.6652498979
2117.677537,4294.56474407277,86810.4869214637,86712.4978574025,86572.2930870148,86830.4787551966,86751.9767836057
2117.708016,4296.87635362333,86812.7985310143,86714.8094669531,86574.6046965654,86832.7903647472,86754.2883931563
2117.738494,4299.1878873312,86815.1100647222,86717.1210006609,86576.9162302732,86835.1018984551,86756.5999268642
2117.768973,4301.49949688177,86817.4216742727,86719.4326102115,86579.2278398238,86837.4135080056,86758.9115364147
2117.799451,4303.81103058961,86819.7332079806,86721.7441439193,86581.5393735316,86839.7250417135,86761.2230701226
2117.82993,4306.12264014017,86822.0448175311,86724.0557534699,86583.8509830822,86842.036651264,86763.5346796731
2117.860408,4308.43417384804,86824.356351239,86726.3672871778,86586.1625167901,86844.3481849719,86765.846213381
2117.890887,4310.74578339861,86826.6679607896,86728.6788967283,86588.4741263406,86846.6597945225,86768.1578229316
2117.921365,4313.05731710648,86828.9794944975,86730.9904304362,86590.7856600485,86848.9713282303,86770.4693566394
2117.951844,4315.36892665705,86831.291104048,86733.3020399868,86593.0972695991,86851.2829377809,86772.78096619
2117.982322,4317.68046036489,86833.6026377559,86735.6135736946,86595.4088033069,86853.5944714887,86775.0924998978
2118.012801,4319.99206991545,86835.9142473064,86737.9251832452,86597.7204128575,86855.9060810393,86777.4041094484
2118.043279,4322.30360362332,86838.2257810143,86740.236716953,86600.0319465653,86858.2176147472,86779.7156431563
2118.073758,4324.61521317389,86840.5373905649,86742.5483265036,86602.3435561159,86860.5292242977,86782.0272527068
2118.104237,4326.92682272445,86842.8490001154,86744.8599360542,86604.6551656665,86862.8408338483,86784.3388622574
2118.134715,4329.23835643232,86845.1605338233,86747.171469762,86606.9666993743,86865.1523675562,86786.6503959653
2118.165194,4331.54996598289,86847.4721433739,86749.4830793126,86609.2783089249,86867.4639771067,86788.9620055158
2118.195672,4333.86149969073,86849.7836770817,86751.7946130205,86611.5898426327,86869.7755108146,86791.2735392237
2118.226151,4336.17310924129,86852.0952866323,86754.106222571,86613.9014521833,86872.0871203651,86793.5851487742
2118.256629,4338.48464294917,86854.4068203401,86756.4177562789,86616.2129858912,86874.398654073,86795.8966824821
2118.287108,4340.79625249973,86856.7184298907,86758.7293658295,86618.5245954417,86876.7102636236,86798.2082920327
2118.317586,4343.1077862076,86859.0299635986,86761.0408995373,86620.8361291496,86879.0217973315,86800.5198257406
2118.348065,4345.41939575817,86861.3415731491,86763.3525090879,86623.1477387002,86881.333406882,86802.8314352911
2118.378543,4347.73092946601,86863.653106857,86765.6640427957,86625.459272408,86883.6449405899,86805.142968999
2118.409022,4350.04253901657,86865.9647164075,86767.9756523463,86627.7708819586,86885.9565501404,86807.4545785495
2118.4395,4352.35407272444,86868.2762501154,86770.2871860542,86630.0824156665,86888.2680838483,86809.7661122574
2118.469979,4354.66568227501,86870.587859666,86772.5987956047,86632.394025217,86890.5796933989,86812.077721808
2118.500457,4356.97721598288,86872.8993933739,86774.9103293126,86634.7055589249,86892.8912271067,86814.3892555158
2118.530936,4359.28882553344,86875.2110029244,86777.2219388632,86637.0171684755,86895.2028366573,86816.7008650664
2118.561414,4361.60035924129,86877.5225366323,86779.533472571,86639.3287021833,86897.5143703651,86819.0123987743
2118.591893,4363.91196879185,86879.8341461828,86781.8450821216,86641.6403117339,86899.8259799157,86821.3240083248
2118.622371,4366.22350249972,86882.1456798907,86784.1566158295,86643.9518454417,86902.1375136236,86823.6355420327
2118.65285,4368.53511205029,86884.4572894413,86786.46822538,86646.2634549923,86904.4491231741,86825.9471515833
2118.683328,4370.84664575816,86886.7688231491,86788.7797590879,86648.5749887002,86906.760656882,86828.2586852911
2118.713807,4373.15825530872,86889.0804326997,86791.0913686385,86650.8865982507,86909.0722664326,86830.5702948417
2118.744285,4375.4697890166,86891.3919664076,86793.4029023463,86653.1981319586,86911.3838001405,86832.8818285496
2118.774764,4377.78139856713,86893.7035759581,86795.7145118969,86655.5097415091,86913.695409691,86835.1934381001
2118.805242,4380.092932275,86896.015109666,86798.0260456047,86657.821275217,86916.0069433989,86837.504971808
2118.835721,4382.40454182556,86898.3267192165,86800.3376551553,86660.1328847676,86918.3185529494,86839.8165813585
2118.866199,4384.71607553344,86900.6382529244,86802.6491888632,86662.4444184755,86920.6300866573,86842.1281150664
2118.896678,4387.027685084,86902.949862475,86804.9607984137,86664.756028026,86922.9416962079,86844.439724617
2118.927156,4389.33921879188,86905.2613961828,86807.2723321216,86667.0675617339,86925.2532299157,86846.7512583248
2118.957635,4391.65082834244,86907.5730057334,86809.5839416722,86669.3791712845,86927.5648394663,86849.0628678754
2118.988113,4393.96236205028,86909.8845394412,86811.89547538,86671.6907049923,86929.8763731741,86851.3744015832
2119.018592,4396.27397160084,86912.1961489918,86814.2070849306,86674.0023145429,86932.1879827247,86853.6860111338
2119.04907,4398.58550530872,86914.5076826997,86816.5186186385,86676.3138482507,86934.4995164326,86855.9975448417
2119.079549,4400.89711485928,86916.8192922502,86818.830228189,86678.6254578013,86936.8111259831,86858.3091543922
2119.110027,4403.20612637614,86919.1283037671,86821.1392397059,86680.9344693182,86939.1201375,86860.6181659091
2119.140506,4405.49205137615,86921.4142287671,86823.4251647059,86683.2203943182,86941.4060625,86862.9040909091
2119.170984,4407.77790137612,86923.7000787671,86825.7110147059,86685.5062443181,86943.6919125,86865.1899409091
2119.201463,4410.06382637612,86925.9860037671,86827.9969397059,86687.7921693181,86945.9778375,86867.4758659091
2119.231941,4412.34967637613,86928.2718537671,86830.2827897059,86690.0780193181,86948.2636875,86869.7617159091
2119.26242,4414.63560137613,86930.5577787671,86832.5687147059,86692.3639443181,86950.5496125,86872.0476409091
2119.292899,4416.92152637614,86932.8437037671,86834.8546397059,86694.6498693181,86952.8355375,86874.3335659091
2119.323377,4419.20737637614,86935.1295537671,86837.1404897059,86696.9357193182,86955.1213875,86876.6194159091
2119.353856,4421.49330137615,86937.4154787671,86839.4264147059,86699.2216443182,86957.4073125,86878.9053409091
2119.384334,4423.77915137612,86939.7013287671,86841.7122647059,86701.5074943181,86959.6931625,86881.1911909091
2119.414813,4426.06507637612,86941.9872537671,86843.9981897059,86703.7934193181,86961.9790875,86883.4771159091
2119.445291,4428.35092637613,86944.2731037671,86846.2840397059,86706.0792693181,86964.2649375,86885.7629659091
2119.47577,4430.63685137613,86946.5590287671,86848.5699647059,86708.3651943181,86966.5508625,86888.0488909091
2119.506248,4432.92270137614,86948.8448787671,86850.8558147059,86710.6510443182,86968.8367125,86890.3347409091
2119.536727,4435.20862637615,86951.1308037671,86853.1417397059,86712.9369693182,86971.1226375,86892.6206659091
2119.567205,4437.49447637612,86953.4166537671,86855.4275897059,86715.2228193181,86973.4084875,86894.9065159091
2119.597684,4439.78040137612,86955.7025787671,86857.7135147059,86717.5087443181,86975.6944125,86897.1924409091
2119.628162,4442.06625137613,86957.9884287671,86859.9993647059,86719.7945943182,86977.9802625,86899.4782909091
2119.658641,4444.35217637613,86960.2743537671,86862.2852897059,86722.0805193181,86980.2661875,86901.7642159091
2119.689119,4446.63802637614,86962.5602037671,86864.5711397059,86724.3663693182,86982.5520375,86904.0500659091
2119.719598,4448.92395137614,86964.8461287671,86866.8570647059,86726.6522943182,86984.8379625,86906.3359909091
2119.750076,4451.20980137612,86967.1319787671,86869.1429147059,86728.9381443181,86987.1238125,86908.6218409091
2119.780555,4453.49572637612,86969.4179037671,86871.4288397059,86731.2240693181,86989.4097375,86910.9077659091
2119.811033,4455.78157637613,86971.7037537671,86873.7146897059,86733.5099193182,86991.6955875,86913.1936159091
2119.841512,4458.06750137613,86973.9896787671,86876.0006147059,86735.7958443182,86993.9815125,86915.4795409091
2119.87199,4460.35335137614,86976.2755287671,86878.2864647059,86738.0816943182,86996.2673625,86917.7653909091
2119.902469,4462.63927637614,86978.5614537671,86880.5723897059,86740.3676193182,86998.5532875,86920.0513159091
2119.932947,4464.92512637612,86980.8473037671,86882.8582397058,86742.6534693181,87000.8391375,86922.3371659091
2119.963426,4467.21105137612,86983.1332287671,86885.1441647059,86744.9393943181,87003.1250625,86924.6230909091
2119.993904,4469.49690137613,86985.4190787671,86887.4300147059,86747.2252443181,87005.4109125,86926.9089409091
2120.024383,4471.78282637613,86987.7050037671,86889.7159397059,86749.5111693182,87007.6968375,86929.1948659091
2120.054861,4474.06867637614,86989.9908537671,86892.0017897059,86751.7970193182,87009.9826875,86931.4807159091
2120.08534,4476.35460137614,86992.2767787671,86894.2877147059,86754.0829443182,87012.2686125,86933.7666409091
2120.115818,4478.64045137615,86994.5626287671,86896.5735647059,86756.3687943182,87014.5544625,86936.0524909091
2120.146297,4480.92637637612,86996.8485537671,86898.8594897059,86758.6547193181,87016.8403875,86938.3384159091
2120.176775,4483.21222637613,86999.1344037671,86901.1453397059,86760.9405693181,87019.1262375,86940.6242659091
2120.207254,4485.49815137613,87001.4203287671,86903.4312647059,86763.2264943182,87021.4121625,86942.9101909091
2120.237732,4487.78400137614,87003.7061787671,86905.7171147059,86765.5123443182,87023.6980125,86945.1960409091
2120.268211,4490.06992637614,87005.9921037671,86908.0030397059,86767.7982693182,87025.9839375,86947.4819659091
2120.298689,4492.35577637615,87008.2779537671,86910.2888897059,86770.0841193182,87028.2697875,86949.7678159091
2120.329168,4494.64170137615,87010.5638787671,86912.5748147059,86772.3700443182,87030.5557125,86952.0537409091
2120.359646,4496.92755137613,87012.8497287671,86914.8606647059,86774.6558943181,87032.8415625,86954.3395909091
2120.390125,4499.21347637613,87015.1356537671,86917.1465897059,86776.9418193181,87035.1274875,86956.6255159091
2120.420603,4501.49932637614,87017.4215037671,86919.4324397059,86779.2276693182,87037.4133375,86958.9113659091
2120.451082,4503.78525137614,87019.7074287671,86921.7183647059,86781.5135943182,87039.6992625,86961.1972909091
2120.48156,4506.07110137615,87021.9932787671,86924.0042147059,86783.7994443182,87041.9851125,86963.4831409091
2120.512039,4508.35702637615,87024.2792037671,86926.2901397059,86786.0853693182,87044.2710375,86965.7690659091
2120.542518,4510.64295137615,87026.5651287671,86928.5760647059,86788.3712943182,87046.5569625,86968.0549909091
2120.572996,4512.92880137613,87028.8509787671,86930.8619147059,86790.6571443181,87048.8428125,86970.3408409091
2120.603475,4515.21472637613,87031.1369037671,86933.1478397059,86792.9430693181,87051.1287375,86972.6267659091
2120.633953,4517.50057637614,87033.4227537671,86935.4336897059,86795.2289193181,87053.4145875,86974.9126159091
2120.664432,4519.78650137614,87035.7086787671,86937.7196147059,86797.5148443182,87055.7005125,86977.1985409091
2120.69491,4522.07235137615,87037.9945287671,86940.0054647059,86799.8006943182,87057.9863625,86979.4843909091
2120.725389,4524.35827637615,87040.2804537671,86942.2913897059,86802.0866193182,87060.2722875,86981.7703159091
2120.755867,4526.64412637613,87042.5663037671,86944.5772397059,86804.3724693181,87062.5581375,86984.0561659091
2120.786346,4528.93005137613,87044.8522287671,86946.8631647059,86806.6583943181,87064.8440625,86986.3420909091
2120.816824,4531.21590137614,87047.1380787671,86949.1490147059,86808.9442443182,87067.1299125,86988.6279409091
2120.847303,4533.50182637614,87049.4240037671,86951.4349397059,86811.2301693182,87069.4158375,86990.9138659091
2120.877781,4535.78767637615,87051.7098537671,86953.7207897059,86813.5160193182,87071.7016875,86993.1997159091
2120.90826,4538.07360137615,87053.9957787671,86956.0067147059,86815.8019443182,87073.9876125,86995.4856409091
2120.938738,4540.35945137613,87056.2816287671,86958.2925647059,86818.0877943181,87076.2734625,86997.7714909091
2120.969217,4542.64537637613,87058.5675537671,86960.5784897059,86820.3737193181,87078.5593875,87000.0574159091
2120.999695,4544.93122637614,87060.8534037671,86962.8643397059,86822.6595693182,87080.8452375,87002.3432659091
2121.030174,4547.21715137614,87063.1393287671,86965.1502647059,86824.9454943182,87083.1311625,87004.6291909091
2121.060652,4549.50300137615,87065.4251787671,86967.4361147059,86827.2313443182,87085.4170125,87006.9150409091
2121.091131,4551.78892637615,87067.7111037671,86969.7220397059,86829.5172693182,87087.7029375,87009.2009659091
2121.121609,4554.07477637613,87069.9969537671,86972.0078897059,86831.8031193181,87089.9887875,87011.4868159091
2121.152088,4556.36070137613,87072.2828787671,86974.2938147059,86834.0890443181,87092.2747125,87013.7727409091
2121.182566,4558.64655137614,87074.5687287671,86976.5796647059,86836.3748943182,87094.5605625,87016.0585909091
2121.213045,4560.93247637614,87076.8546537671,86978.8655897059,86838.6608193182,87096.8464875,87018.3445159091
2121.243523,4563.21832637615,87079.1405037671,86981.1514397059,86840.9466693182,87099.1323375,87020.6303659091
2121.274002,4565.50425137615,87081.4264287671,86983.4373647059,86843.2325943182,87101.4182625,87022.9162909091
