Leg,Site,H,Core,T,Sec,Top (cm),Depth (mbsf),Magnetic Suscept.,Corrected Suscept.,top,to,section,interval,depth_mbsf,depth_rmcd,diff,row,from,bot,section2,interval2,depth_mbsf2,depth_rmcd2,diff2,row2,my_rmcd,on_splice
208,1267,B,15,H,5,90,133.5,223,223,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,147.91,TRUE
208,1267,B,15,H,5,92.5,133.525,211.5,211.5,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,147.935,TRUE
208,1267,B,15,H,5,95,133.55,204.5,204.5,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,147.96,TRUE
208,1267,B,15,H,5,97.5,133.575,201.2,201.2,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,147.98499999999999,TRUE
208,1267,B,15,H,5,100,133.6,199.5,199.5,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.01,TRUE
208,1267,B,15,H,5,102.5,133.625,200,200,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.035,TRUE
208,1267,B,15,H,5,105,133.65,196,196,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.06,TRUE
208,1267,B,15,H,5,107.5,133.675,188.5,188.5,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.085,TRUE
208,1267,B,15,H,5,110,133.7,180.8,180.8,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.10999999999999,TRUE
208,1267,B,15,H,5,112.5,133.725,172,172,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.135,TRUE
208,1267,B,15,H,5,115,133.75,171.8,171.8,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.16,TRUE
208,1267,B,15,H,5,117.5,133.775,176.5,176.5,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.185,TRUE
208,1267,B,15,H,5,120,133.8,182,182,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.21,TRUE
208,1267,B,15,H,5,122.5,133.825,184,184,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.23499999999999,TRUE
208,1267,B,15,H,5,125,133.85,182.8,182.8,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.26,TRUE
208,1267,B,15,H,5,127.5,133.875,175.5,175.5,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.285,TRUE
208,1267,B,15,H,5,130,133.9,169.8,169.8,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.31,TRUE
208,1267,B,15,H,5,132.5,133.925,172.2,172.2,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.335,TRUE
208,1267,B,15,H,5,135,133.95,180.5,180.5,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.35999999999999,TRUE
208,1267,B,15,H,5,137.5,133.975,183.8,183.8,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.385,TRUE
208,1267,B,15,H,5,140,134,174.2,174.2,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.41,TRUE
208,1267,B,15,H,5,142.5,134.025,163.8,163.8,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.435,TRUE
208,1267,B,15,H,5,145,134.05,151.8,151.8,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.46,TRUE
208,1267,B,15,H,6,5,134.15,157.5,157.6,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.56,TRUE
208,1267,B,15,H,6,7.5,134.175,164.2,164.35,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.585,TRUE
208,1267,B,15,H,6,10,134.2,166,166.19,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.60999999999999,TRUE
208,1267,B,15,H,6,12.5,134.225,167,167.22,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.635,TRUE
208,1267,B,15,H,6,15,134.25,165.5,165.75,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.66,FALSE
208,1267,B,15,H,6,17.5,134.275,163.2,163.48,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.685,FALSE
208,1267,B,15,H,6,20,134.3,157,157.31,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.71,FALSE
208,1267,B,15,H,6,22.5,134.325,146.8,147.15,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.73499999999999,FALSE
208,1267,B,15,H,6,25,134.35,149,149.38,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.76,FALSE
208,1267,B,15,H,6,27.5,134.375,154,154.41,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.785,FALSE
208,1267,B,15,H,6,30,134.4,157.8,158.24,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.81,FALSE
208,1267,B,15,H,6,32.5,134.425,160.8,161.28,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.835,FALSE
208,1267,B,15,H,6,35,134.45,170.8,171.31,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.85999999999999,FALSE
208,1267,B,15,H,6,37.5,134.475,183,183.54,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.885,FALSE
208,1267,B,15,H,6,40,134.5,189.8,190.37,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.91,FALSE
208,1267,B,15,H,6,42.5,134.525,197,197.61,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.935,FALSE
208,1267,B,15,H,6,45,134.55,201,201.64,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.96,FALSE
208,1267,B,15,H,6,47.5,134.575,207.8,208.47,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,148.98499999999999,FALSE
208,1267,B,15,H,6,50,134.6,210.2,210.9,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.01,FALSE
208,1267,B,15,H,6,52.5,134.625,198.8,199.53,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.035,FALSE
208,1267,B,15,H,6,55,134.65,187.5,188.27,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.06,FALSE
208,1267,B,15,H,6,57.5,134.675,193,193.8,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.085,FALSE
208,1267,B,15,H,6,60,134.7,205.5,206.34,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.10999999999999,FALSE
208,1267,B,15,H,6,62.5,134.725,217.2,218.08,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.135,FALSE
208,1267,B,15,H,6,65,134.75,223,223.91,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.16,FALSE
208,1267,B,15,H,6,67.5,134.775,228,228.95,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.185,FALSE
208,1267,B,15,H,6,70,134.8,231,231.98,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.21,FALSE
208,1267,B,15,H,6,72.5,134.825,236.8,237.82,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.23499999999999,FALSE
208,1267,B,15,H,6,75,134.85,246,247.06,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.26,FALSE
208,1267,B,15,H,6,77.5,134.875,254.5,255.59,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.285,FALSE
208,1267,B,15,H,6,80,134.9,267,268.13,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.31,FALSE
208,1267,B,15,H,6,82.5,134.925,276.8,277.96,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.335,FALSE
208,1267,B,15,H,6,85,134.95,277.8,279,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.35999999999999,FALSE
208,1267,B,15,H,6,87.5,134.975,281.8,283.04,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.385,FALSE
208,1267,B,15,H,6,90,135,276.2,277.47,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.41,FALSE
208,1267,B,15,H,6,92.5,135.025,256.8,258.11,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.435,FALSE
208,1267,B,15,H,6,95,135.05,224.8,226.14,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.46,FALSE
208,1267,B,15,H,6,97.5,135.075,196,197.38,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.48499999999999,FALSE
208,1267,B,15,H,6,100,135.1,176.8,178.22,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.51,FALSE
208,1267,B,15,H,6,102.5,135.125,152.5,153.95,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.535,FALSE
208,1267,B,15,H,6,105,135.15,126.8,128.29,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.56,FALSE
208,1267,B,15,H,6,107.5,135.175,111.2,112.72,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.585,FALSE
208,1267,B,15,H,6,110,135.2,107.8,109.36,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.60999999999999,FALSE
208,1267,B,15,H,6,112.5,135.225,111.5,113.1,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.635,FALSE
208,1267,B,15,H,6,115,135.25,114.8,116.43,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.66,FALSE
208,1267,B,15,H,6,117.5,135.275,123,124.66,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.685,FALSE
208,1267,B,15,H,6,120,135.3,133,134.7,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.71,FALSE
208,1267,B,15,H,6,122.5,135.325,131.8,133.53,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.73499999999999,FALSE
208,1267,B,15,H,6,125,135.35,113.2,114.96,1267B-15H-6,1267A-15H-2,6,12.5,134.22,148.63,14.409999999999997,24,1267A-14H-6,1267B-15H-3,3,52.5,130.12,144.53,14.409999999999997,23,149.76,FALSE
208,1267,B,16,H,1,5,136.15,198,197.99,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.53,FALSE
208,1267,B,16,H,1,7.5,136.175,201.8,201.79,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.555,FALSE
208,1267,B,16,H,1,10,136.2,205.5,205.49,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.57999999999998,FALSE
208,1267,B,16,H,1,12.5,136.225,221,220.98,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.605,FALSE
208,1267,B,16,H,1,15,136.25,198.2,198.18,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.63,FALSE
208,1267,B,16,H,1,17.5,136.275,159.2,159.18,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.655,FALSE
208,1267,B,16,H,1,20,136.3,139.2,139.17,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.68,FALSE
208,1267,B,16,H,1,22.5,136.325,132.5,132.47,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.70499999999998,FALSE
208,1267,B,16,H,1,25,136.35,138.5,138.47,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.73,FALSE
208,1267,B,16,H,1,27.5,136.375,141,140.97,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.755,FALSE
208,1267,B,16,H,1,30,136.4,149.5,149.46,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.78,FALSE
208,1267,B,16,H,1,32.5,136.425,163.8,163.76,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.805,FALSE
208,1267,B,16,H,1,35,136.45,181.2,181.16,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.82999999999998,FALSE
208,1267,B,16,H,1,37.5,136.475,184.5,184.45,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.855,FALSE
208,1267,B,16,H,1,40,136.5,156.8,156.75,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.88,FALSE
208,1267,B,16,H,1,42.5,136.525,126,125.95,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.905,FALSE
208,1267,B,16,H,1,45,136.55,110.5,110.45,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.93,FALSE
208,1267,B,16,H,1,47.5,136.575,100,99.94,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.95499999999998,FALSE
208,1267,B,16,H,1,50,136.6,90.8,90.74,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,151.98,FALSE
208,1267,B,16,H,1,52.5,136.625,84,83.94,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.005,FALSE
208,1267,B,16,H,1,55,136.65,82,81.93,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.03,FALSE
208,1267,B,16,H,1,57.5,136.675,83.8,83.73,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.055,FALSE
208,1267,B,16,H,1,60,136.7,89,88.93,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.07999999999998,FALSE
208,1267,B,16,H,1,62.5,136.725,97,96.93,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.105,FALSE
208,1267,B,16,H,1,65,136.75,107.2,107.12,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.13,FALSE
208,1267,B,16,H,1,67.5,136.775,118.8,118.72,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.155,FALSE
208,1267,B,16,H,1,70,136.8,133.5,133.42,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.18,FALSE
208,1267,B,16,H,1,72.5,136.825,151,150.91,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.20499999999998,FALSE
208,1267,B,16,H,1,75,136.85,161.8,161.71,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.23,FALSE
208,1267,B,16,H,1,77.5,136.875,168.5,168.41,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.255,FALSE
208,1267,B,16,H,1,80,136.9,177.5,177.4,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.28,FALSE
208,1267,B,16,H,1,82.5,136.925,183.8,183.7,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.305,FALSE
208,1267,B,16,H,1,85,136.95,189.5,189.4,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.32999999999998,FALSE
208,1267,B,16,H,1,87.5,136.975,189.8,189.69,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.355,FALSE
208,1267,B,16,H,1,90,137,195,194.89,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.38,FALSE
208,1267,B,16,H,1,92.5,137.025,201.5,201.39,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.405,FALSE
208,1267,B,16,H,1,95,137.05,205.8,205.68,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.43,FALSE
208,1267,B,16,H,1,97.5,137.075,202.2,202.08,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.45499999999998,FALSE
208,1267,B,16,H,1,100,137.1,193,192.88,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.48,FALSE
208,1267,B,16,H,1,102.5,137.125,185.2,185.08,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.505,FALSE
208,1267,B,16,H,1,105,137.15,181,180.87,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.53,FALSE
208,1267,B,16,H,1,107.5,137.175,180.2,180.07,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.555,FALSE
208,1267,B,16,H,1,110,137.2,179.2,179.07,1267B-16H-6,1267A-16H-2,6,95,144.55,159.93,15.379999999999995,26,1267A-15H-5,1267B-16H-2,2,12.5,137.72,153.1,15.379999999999995,25,152.57999999999998,FALSE
